StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 16:22:26,2025-12-02 16:29:28,IP Address,,100,422,True,2025-12-02 16:29:29,R_7PilyMOpZTdOBwt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,A man must decide whether to allocate part of his bonus to a teammate after a successful business endeavor.,0,0,3.116,0,11.979,11.979,15.288,1,"I do not know this person and I do not know if my decision will be implemented, so I saw no reason not to take all the money for myself.",,,,,,,,,,51,Yes,1,0,12,5bacb6b9f2d97e0001c52a63,692f123a26d05f01f180d73f,692eb43c8ab737cd5f65d153,lt,1,-4,2,The Splitting Decision,1,
2025-12-02 16:22:32,2025-12-02 16:29:32,IP Address,,100,420,True,2025-12-02 16:29:33,R_8xJlycHIxOo6y77,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James, who was financially struggling, was surprised when he received full welfare assistance, while his neighbour Mark - who also applied - was no selected. James had been torn, as he had to decide whether to keep the much-needed money for himself or share some of the money with Mark, as he was also struggling. ",0,0,3.11,0,18.847,82.415,84.725,8,"Because I didn't want to give everything, but at the same time make it fair",,,,,,,,,,51,No,,0,7,66e938f8a03bd9461c58d37a,692f12426050cfb78df14c3d,692eb43c8ab737cd5f65d153,lt,1,1,4,The Aid Program,1,
2025-12-02 16:16:26,2025-12-02 16:29:44,IP Address,,100,797,True,2025-12-02 16:29:44,R_5gcnWtPGhQN1DFQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team were given a bonus for exceeding their sales target. Steve has the choice to share the bonus money with Max, his co-worker, or keep the bonus for himself. ",0,0,3.004,0,42.803,49.743,65.575,4,"I gave the participant $2 so that we can both have $6. If we both put in the work, we both deserve to split the pot. I believe in being fair. ",,,,,,,,,,40,No,,0,6,62b5e4c15384ba7ca013ab55,692f10af17310a5716cc182b,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:20:04,2025-12-02 16:29:45,IP Address,,100,580,True,2025-12-02 16:29:46,R_7O1JRAUugbRIZRT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James, in dire financial need, was unexpectedly awarded a government aid package, but upon collection, he discovered his acquaintance, Mark who also applied, received nothing. Now, James must decide whether to keep the full amount he desperately needs or share some of the bounty with his struggling neighbor, Mark.",,,,,,,,,,0,0,2.004,0,51.033,51.033,57.417,1,I chose to keep the smaller portion despite having the power to keep the larger portion because i feel they could be needing it more than i do,36,Yes,5,0,3,67a507f52decb8dbaacc29e3,692f11a465e34d8aabfb37ee,692eb43c8ab737cd5f65d153,kw,1,9,4,The Aid Program,1,
2025-12-02 16:23:45,2025-12-02 16:29:47,IP Address,,100,362,True,2025-12-02 16:29:48,R_3RpV6rOLTw7NxrD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"We meet James, who applied for a Welfare funding because he was out of savings and struggled to make ends meet financially. James went to the Welfare agency to collect his funding and ran into Mark, who was also struggling financially. However, we learned the Mark was not selected to receive Welfare funds even though he also applied. Should James share money with Mark even though Mark is only an acquaintance? ",,,,,,,,,,0,0,2.005,0,39.901,42.837,43.795,2,"I figured if someone else is in need of a few extra dollars and the money I received was a bonus, I can spare a few to share. If this was money I earned that it might be different, but because this was a bonus gift, then I'm more likely to share with the partner. ",32,Yes,4,0,7,65e1e246ea1b2826655d2096,692f1284aff78619bc391b69,692eb43c8ab737cd5f65d153,kw,1,5,4,The Aid Program,1,
2025-12-02 16:22:58,2025-12-02 16:29:52,IP Address,,100,413,True,2025-12-02 16:29:52,R_82DZRg6OwF9iDFb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James has been awarded money as he has been deemed to need it by a government welfare agency.  His neighbour Mark also applied to the same agency for funding, but no money was granted to him.  James is wondering if he should share his money with mark",,,,,,,,,,0,0,2.11,0,10.654,17.026,19.788,4,"I felt that as the allocation is completely random and both myself and the other participant have been asked to do the same task, then we should be paid equally",60,Yes,7,0,6,661a8441949f9133be9a2097,692f125624a401bbd47af4de,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:26:25,2025-12-02 16:30:03,IP Address,,100,217,True,2025-12-02 16:30:03,R_8Sp9RsYhlcFx1fz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling financially but received aid from government. He went to the agency but saw his neighbour who didnt receive the aid. James needs to decide whether to offer some of the money to his neighbour ,0,0,3.108,0,9.997,16.381,17.137,2,Happy with 8 dollars as thats 2/3 of the allocation - want more than half,,,,,,,,,,32,Yes,12,0,8,63e51daceddfbd7092a84868,692f132c813c97677909e23d,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:24:01,2025-12-02 16:30:04,IP Address,,100,363,True,2025-12-02 16:30:04,R_7Op1XvtpLUkVfD7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was going through financial trouble and he received an unexpected email from the government that he applied to months ago. He has been selected for financial assistance, however his neighbor did not and now he is deciding if he wants to help his neighbor or not. ",0,0,3.022,0,15.189,16.54,21.943,3,Because I think I would need the money more in these financial hardships and they wouldn't need it. ,,,,,,,,,,40,Yes,5,0,12,672fd24711f758e7a04ac043,692f1294be39762225d297ff,692eb43c8ab737cd5f65d153,lt,1,-4,4,The Aid Program,1,
2025-12-02 16:26:14,2025-12-02 16:30:04,IP Address,,100,230,True,2025-12-02 16:30:05,R_2qlWxpkgjHqR1Dz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"I believe that as James is sturggling he needs to prioritise himself as he has been given this lucky break. Despite this he should see how much he will recieve and think about whether he will need it all or will be able to meet all his needs with some spare, if there is any spare it would be a good deed to give some of it to Mark as he is also struggling.",,,,,,,,,,0,0,2.009,0,9.867,9.867,10.858,1,I believe as I was allocated the 12 it is my choice for what I want to do with it but as they missed out on some and I do not need the full sum I can give them 1/3 of it. ,21,No,,0,8,662f9f7c6919d0e7226f4cb3,692f1320dc3db12180eecb00,692eb43c8ab737cd5f65d153,kw,1,4,4,The Aid Program,1,
2025-12-02 16:25:59,2025-12-02 16:30:05,IP Address,,100,246,True,2025-12-02 16:30:07,R_1yl6ig3XYMSXSrD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"The scenario is that a team you lead exceeded its sales goal, and the leader was given a bonus to distribute as they see fit. ",,,,,,,,,,0,0,2.014,0,7.166,11.679,13.452,5,"If the person truly contributed, then they are entitled to split the bonus as they carried half of the load. ",48,Yes,1,0,6,6914df1f7e1a1cc02c9b27b2,692f130a97a1d789f708f974,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:25:46,2025-12-02 16:30:08,IP Address,,100,261,True,2025-12-02 16:30:08,R_84B4SrbmIWmcXpD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve has a dilemma. He and his team got a bonus for hard work and performance but it is up to Steve whether to keep it all or split it with Max, who did a lot to make this happen.",0,0,3.011,0,14.543,36.856,38.3,4,"I did no  more for the money than the other person, I think it is fair to split it evenly.",,,,,,,,,,67,No,,0,6,5c2f587f70d93a000122ac27,692f12f1a3aee43aca859157,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:25:03,2025-12-02 16:30:14,IP Address,,100,311,True,2025-12-02 16:30:15,R_8vdCECeQrgsdCk6,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve morally should share some if not equally the bonus.
Max as stated made a significant contribution to the sales.",0,0,3.108,0,14.224,18.998,19.875,3,I did not want to take any from them and I did not want to give any to them as I am unsure what the next task will be.,,,,,,,,,,37,Yes,16,0,8,5e3e14086704e80977b7d715,692f12d9f4807b94592f1a01,692eb43c8ab737cd5f65d153,lt,1,0,2,The Splitting Decision,1,
2025-12-02 16:24:22,2025-12-02 16:30:19,IP Address,,100,356,True,2025-12-02 16:30:20,R_6s7Gn6xIPIEyhbG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James received some money from the government. One of his acquaintances Mark also applied but didn't get any money. Now James is trying to figure out if he should give Mark any,,,,,,,,,,0,0,2.114,0,12.886,12.886,13.516,1,I wanted it to be fair and 50/50. I don't feel that I did anything to deserve anything different from another user on prolific,38,Yes,10,0,6,5dee44454d7bea4e3f4b44a6,692f12afa05f17ed9163e51c,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:27:21,2025-12-02 16:30:29,IP Address,,100,187,True,2025-12-02 16:30:29,R_8dEodD9Xp6xarTW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve has been awarded a performance bonus after lots of work.  He has the option to give osme of the bonus to Max, who also worked hard on the project.  He has to decide what to do.",,,,,,,,,,0,0,2.004,0,6.012,9.77,11.142,2,"I think it's fair to share the amount equally, since the other participant has no say in how the amount is allocated",67,Yes,30,0,6,57d8de67011c350001353afe,692f136216b90cb19f4f3fee,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:24:40,2025-12-02 16:30:38,IP Address,,100,357,True,2025-12-02 16:30:38,R_2YKYl1z5IwE4KYj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James had been struggling financially and luckily found himself being accepted to receive money from a government welfare agency. When he went to collect the money, he saw his neighbour Mark and was informed that he had also applied for money to help him out but was unsuccessful. James now isn't sure whether to share this money with Mark or keep it for himself. ",0,0,3.009,0,32.647,32.647,37.139,1,I thought it was unfair to take any money from them but I also didn't want to give them too much so that's why I went with my answer.,,,,,,,,,,28,Yes,50,0,6,6414bb5268067523aa656cf6,692f12c16eaba1eee040fbd3,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:22:47,2025-12-02 16:30:45,IP Address,,100,477,True,2025-12-02 16:30:45,R_77Nl9EAZMcmi12K,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve dedicated a lot of his time to a project at work and ended up getting the full bonus he wanted. Although this makes him happy, he's faced with the tough decision of giving a portion of the bonus to his teammate Max who worked hard on the project as well.",0,0,3.035,0,47.239,50.052,50.992,3,I gave them less than half of the money I was given because I do not trust that they would do the same for me if put in a similar situation,,,,,,,,,,25,Yes,8,0,6,666f9b23519a8d810a4c5b8a,692f1250e8d3544b6c3fe2e6,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:25:12,2025-12-02 16:30:54,IP Address,,100,341,True,2025-12-02 16:30:54,R_8WIRkmM799XHv0t,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was selected for financial assistance, however his neighbour, Mark, was not selected. James is contemplating whether to give some of the funds to Mark.",0,0,3.106,0,20.472,31.932,35.627,2,"I was allocated more money than the other participant, and it didn’t feel right taking the little they had.",,,,,,,,,,27,Yes,23,0,8,668ae785dad6504260bd012b,692f12d61bebfc66e25f38ed,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:25:56,2025-12-02 16:30:54,IP Address,,100,298,True,2025-12-02 16:30:55,R_7oO63U9tZ49p3h1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve earned a performance bonus at work, and had to choose to give some to his coworker or not",,,,,,,,,,0,0,2.104,0,12.369,16.256,20.595,6,"It seems like the most fair amount, splitting it equally",32,No,,0,6,675ca575f72ea526d608286f,692f130dfbb67ca89b009d10,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:27:11,2025-12-02 16:30:58,IP Address,,100,226,True,2025-12-02 16:30:58,R_6wX9ouDz42Lhw9X,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve, the team leader, is given a bonus and must decide whether to keep all of it or allocate some to his teammate max.",,,,,,,,,,0,0,2.013,0,11.947,14.19,15.771,2,"I am currently unemployed and have to dip into savings for holiday shopping, so a little extra money would be nice if i did happen to get it.",24,No,,0,12,60fc167230bc88bdc8aa8741,692f1358cb9cba67552bf36d,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 16:26:35,2025-12-02 16:31:03,IP Address,,100,267,True,2025-12-02 16:31:04,R_8wQWQ30deTdWlMn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James applied for financial aid and one day received an email to inform him he had been successful. As James was going through a difficult patch financially, this was welcome news. When collecting his financial aid, he met his neighour Mark who he doesn't know too well, but assumed he must also be finding things tricky money wise. James felt guilty for his application being successful and Mark's being declined. He wrangled with a decision to keep the money for himself or split it with Mark.",0,0,3.109,0,8.808,15.274,16.582,5,I wanted to be fair and try to be as equal as I felt I could be.,,,,,,,,,,44,Yes,1,0,5,55a8dc81fdf99b51ef3ab182,692f1316627e53605903fd3b,692eb43c8ab737cd5f65d153,lt,1,3,4,The Aid Program,1,
